StateNme,code,year,export50,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Algeria,615,2005,98.3968237779365,7.0,0.0,,,10.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,85.06590387760976,1989.9317424657531,0.342,11.091,83.429,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.4061339686226044,0.5273711787880445,0.7474836877703589,1.0
Angola,540,2005,,7.0,0.0,,,5.0,540.0,1.0,540.0,1.0,,0.0,,0.0,,,1.0,85.06590387760976,1269.022575342466,0.178,3.965,88.625,1.0,61.72808258528222,64.84935527860034,55.80006157370222,1.3775058550868113,0.23074012503401078,0.44635630063020687,0.0
Azerbaijan,373,2005,76.76372295554246,12.0,0.0,,,4.0,373.0,1.0,373.0,1.0,373.0,14.0,373.0,14.0,,1.0,1.0,85.06590387760976,444.91860273972605,0.223,6.434,83.462,1.0,61.72808258528222,64.84935527860034,55.80006157370222,1.8615964288168347,0.13134063675187377,-0.1493407602110901,1.0
Congo,484,2005,,5.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,246.77609999999996,0.255,3.365,86.0,1.0,61.72808258528222,64.84935527860034,55.80006157370222,1.213427963096691,-1.0020640125186968,-0.4283007051620949,0.0
Gabon,481,2005,84.04323556144666,4.0,1.0,,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,85.06590387760976,270.3301,0.351,11.862,86.714,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.473340013416535,-0.45168576733783894,-0.38751127237532207,1.0
Iran,630,2005,83.0809475304939,1.0,0.0,,,18.0,,0.0,,0.0,630.0,2.0,630.0,2.0,3.0,1.0,1.0,85.06590387760976,4217.46547939726,0.177,10.315,91.611,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.3335991465232153,0.7553717205035912,1.3218821409380102,4.0
Iraq,645,2005,96.3555657715066,2.0,0.0,,,185077.0,645.0,3.0,645.0,3.0,645.0,1.0,645.0,1.0,4.0,2.0,4.0,85.06590387760976,1833.0,0.242,6.251,63.846,1.0,61.72808258528222,64.84935527860034,55.80006157370222,1.8327414509496753,2.0421786922539225,0.690242549169284,6.0
Kazakhstan,705,2005,70.11884450466835,23.0,0.0,,,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,85.06590387760976,1294.3286712328768,0.238,13.128,98.333,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.5747473537877896,0.4346195033231767,0.4589558586605194,1.0
Kuwait,690,2005,,3.0,0.0,,,42600.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,85.06590387760976,2669.244630136987,0.326,61.947,97.889,1.0,61.72808258528222,64.84935527860034,55.80006157370222,4.126279180752446,1.986981765558107,0.9608278080905505,1.0
Laos,812,2005,,2.0,,,,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,,0.092,2.683,95.429,1.0,61.72808258528222,64.84935527860034,55.80006157370222,0.986935571443487,0.0026611320130974594,,0.0
Libya,620,2005,,5.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,1744.6869999999997,0.073,17.07,93.111,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.837322536806349,-1.0020640125186968,0.6563301842710247,0.0
Nigeria,475,2005,,3.0,0.0,,,21.0,,0.0,,0.0,475.0,1.0,475.0,1.0,,1.0,0.0,85.06590387760976,2481.9864315068503,0.418,3.024,82.75,1.0,61.72808258528222,64.84935527860034,55.80006157370222,1.1065804583172865,0.8108898213831084,0.9066974453842556,1.0
Oman,698,2005,91.8263316844317,3.0,0.0,,,38.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,774.2890410958902,0.158,25.105,96.667,1.0,61.72808258528222,64.84935527860034,55.80006157370222,3.223067029486669,1.007364799154939,0.1483349840759927,0.0
Qatar,694,2005,85.06016178613585,4.0,0.0,,,23994.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,1147.9465141749,0.041,80.794,98.667,1.0,61.72808258528222,64.84935527860034,55.80006157370222,4.391902705344088,1.9585339463485016,0.38321251447009785,0.0
Russia,365,2005,61.780579686765655,52.0,0.0,,,44.0,365.0,3.0,365.0,3.0,365.0,2.0,365.0,2.0,,,1.0,85.06590387760976,9597.655158283103,0.317,17.408,98.333,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.856929870673532,1.051802049818216,2.069854068385789,0.0
Saudi Arabia,670,2005,91.04135026817704,6.0,0.0,,,439.0,670.0,1.0,670.0,1.0,670.0,1.0,670.0,1.0,,2.0,0.0,85.06590387760976,10838.58139521154,0.019,27.315,99.091,1.0,61.72808258528222,64.84935527860034,55.80006157370222,3.307436001847681,1.5666128546109512,2.192408415088834,2.0
Syria,652,2005,67.82655601519545,5.0,0.0,,,8.0,,0.0,,0.0,652.0,4.0,652.0,4.0,,3.0,0.0,85.06590387760976,448.0,0.15,5.457,88.636,1.0,61.72808258528222,64.84935527860034,55.80006157370222,1.696899188204095,0.4346195033231767,-0.14585288851230416,3.0
Trinidad and Tobago,52,2005,70.19705616229798,2.0,1.0,,,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,171.51968219178084,0.756,25.817,98.5,1.0,61.72808258528222,64.84935527860034,55.80006157370222,3.251033189667257,0.3109571970130073,-0.5830399322271396,0.0
Turkmenistan,701,2005,,8.0,0.0,,,5.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,197.30958904109588,0.08,8.941,99.111,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.190647439753181,0.23074012503401078,-0.5249447473256589,0.0
United Arab Emirates,696,2005,57.73031086393632,4.0,0.0,,,2077.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,2945.463,0.021,88.985,95.2,1.0,61.72808258528222,64.84935527860034,55.80006157370222,4.488467816201949,1.7710841818489111,1.035505982554693,0.0
Venezuela,101,2005,87.82478868163929,3.0,0.0,,,21.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,85.06590387760976,3302.107675342466,0.474,10.951,91.231,1.0,61.72808258528222,64.84935527860034,55.80006157370222,2.393430776293622,0.8108898213831084,1.1242418607898887,2.0
Yemen People's Republic,680,2005,94.897638723333,0.0,1.0,,,22.0,,0.0,,0.0,,0.0,,0.0,,,0.0,85.06590387760976,420.76108082191774,0.288,3.253,72.538,1.0,61.72808258528222,64.84935527860034,55.80006157370222,1.1795776474912145,0.8272834748889629,-0.1773570861217948,0.0
Algeria,615,2006,98.05311410735897,9.0,0.0,,,9.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,98.46388572436801,1979.4994520547948,0.342,11.426,88.714,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.4358914603022708,0.48395965944824365,0.743789846550973,1.0
Angola,540,2006,,8.0,0.0,,,5.0,,0.0,,0.0,,0.0,,0.0,,,1.0,98.46388572436801,1401.4402849315068,0.178,4.522,88.625,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.5089543738557782,0.23074012503401078,0.510250116850061,0.0
Azerbaijan,373,2006,84.5911224641435,11.0,0.0,,,7.0,373.0,3.0,373.0,3.0,373.0,16.0,373.0,16.0,,1.0,0.0,98.46388572436801,646.1666849315069,0.22,8.374,83.692,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.1251316675969516,0.37773247023791245,0.04710754238840207,1.0
Congo,484,2006,,6.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,278.434,0.255,3.469,86.0,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.2438663679876125,-1.0020640125186968,-0.37411631355901204,0.0
Gabon,481,2006,85.6108217616136,5.0,1.0,,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,98.46388572436801,241.9401,0.354,11.617,86.714,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.452469542531338,-0.45168576733783894,-0.4370469447163063,1.0
Iran,630,2006,83.28382001992189,1.0,0.0,,,0.0,630.0,2.0,630.0,2.0,630.0,1.0,630.0,1.0,3.0,1.0,2.0,98.46388572436801,4291.0080823013695,0.173,10.873,91.611,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.386282652015612,-1.0020640125186968,1.3362534683606027,4.0
Iraq,645,2006,99.45918162269402,2.0,0.0,,,194752.0,645.0,1.0,645.0,1.0,645.0,1.0,645.0,1.0,4.0,2.0,4.0,98.46388572436801,1999.0,0.406,6.679,63.846,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.898968275743499,2.0437197915803895,0.7506823118887556,6.0
Kazakhstan,705,2006,68.71409097193498,22.0,0.0,,,8.0,705.0,2.0,705.0,2.0,705.0,1.0,705.0,1.0,1.0,,0.0,98.46388572436801,1367.891367123288,0.243,14.576,98.333,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.6793763405176025,0.4346195033231767,0.4945227886347003,1.0
Kuwait,690,2006,96.47528750385652,3.0,0.0,,,54635.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,98.46388572436801,2739.520767123288,0.325,65.942,97.889,1.0,85.06590387760976,81.75262406242,67.08008385963683,4.1887755677872,1.9979766687546836,0.9803790752075539,1.0
Laos,812,2006,,2.0,,,,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,,0.09,2.864,95.429,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.052219249098399,0.0026611320130974594,,0.0
Libya,620,2006,,6.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,1872.1458904109595,0.073,18.026,93.111,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.891815160134218,-1.0020640125186968,0.7048683473653693,0.0
Nigeria,475,2006,98.238856362994,3.0,0.0,,,24.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,98.46388572436801,2371.120578082192,0.42,3.25,82.75,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.1786549963416462,0.8574958640791814,0.8731312870092947,1.0
Oman,698,2006,91.39004687285497,3.0,0.0,,,32.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,737.6501369863015,0.158,27.466,96.667,1.0,85.06590387760976,81.75262406242,67.08008385963683,3.31294887610809,0.9532142140401649,0.12080882798502142,0.0
Qatar,694,2006,90.85360975391656,4.0,0.0,,,18311.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,1237.817380910633,0.041,85.872,98.667,1.0,85.06590387760976,81.75262406242,67.08008385963683,4.452857815434473,1.9434920149492014,0.4305471934051038,0.0
Russia,365,2006,62.88211736888455,52.0,0.0,,,45.0,365.0,6.0,365.0,6.0,365.0,2.0,365.0,2.0,,,1.0,98.46388572436801,9833.509728783783,0.316,19.079,98.467,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.9485882537451737,1.0584726846299926,2.094061589057101,0.0
Saudi Arabia,670,2006,90.98137891668034,6.0,0.0,,,554.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,98.46388572436801,10670.781699192308,0.019,28.618,99.091,1.0,85.06590387760976,81.75262406242,67.08008385963683,3.354035890484543,1.6030486390966971,2.1764981835608044,2.0
Syria,652,2006,40.34685658681877,5.0,0.0,,,8.0,652.0,2.0,652.0,2.0,652.0,1.0,652.0,1.0,,3.0,0.0,98.46388572436801,421.00000000000006,0.15,5.597,88.636,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.7222307399092227,0.4346195033231767,-0.17707394713098992,3.0
Trinidad and Tobago,52,2006,76.4552383952739,2.0,1.0,,,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,174.2749205479452,0.763,28.448,98.5,1.0,85.06590387760976,81.75262406242,67.08008385963683,3.348077859331494,0.3109571970130073,-0.5765223030220021,0.0
Turkmenistan,701,2006,,8.0,0.0,,,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,202.50958904109584,0.08,9.801,99.111,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.2824844212870428,0.3109571970130073,-0.5139536921879192,0.0
United Arab Emirates,696,2006,62.25327590928463,4.0,0.0,,,2106.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,3134.5119999999997,0.025,85.105,95.2,1.0,85.06590387760976,81.75262406242,67.08008385963683,4.443885788259936,1.772542852026298,1.0835251189017918,0.0
Venezuela,101,2006,92.56038926817092,3.0,0.0,,,21.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,98.46388572436801,3339.685410958904,0.454,12.067,91.231,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.490474454091464,0.8108898213831084,1.1331492677660198,2.0
Yemen People's Republic,680,2006,94.99548272705356,0.0,1.0,,,16.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,386.5861232876712,0.286,3.354,73.308,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.210153663401017,0.711723131457646,-0.21921136455787507,0.0
Algeria,615,2007,98.37843567327684,9.0,0.0,,,10.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,106.37990470524048,1992.273150684932,0.334,11.654,88.714,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.4556494687208823,0.5273711787880445,0.7483106532650643,1.0
Angola,540,2007,97.22651752571916,8.0,0.0,,,7.0,,0.0,,0.0,,0.0,,0.0,,,1.0,106.37990470524048,1655.9906047916097,0.178,5.035,88.625,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.6164135261705257,0.37773247023791245,0.6208959596127996,0.0
Azerbaijan,373,2007,81.3989395177286,13.0,0.0,,,6.0,373.0,2.0,373.0,2.0,373.0,7.0,373.0,7.0,,1.0,0.0,106.37990470524048,857.2475068493151,0.217,10.419,83.462,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.3436310624300467,0.3109571970130073,0.2070990963719126,1.0
Congo,484,2007,87.02461704255585,6.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,223.92850000000004,0.253,3.344,86.0,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.207167695222455,-1.0020640125186968,-0.4708670779617583,0.0
Gabon,481,2007,83.41316719853859,5.0,1.0,,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,106.37990470524048,245.55580000000003,0.356,11.549,86.714,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.4465988531329503,-0.45168576733783894,-0.4304950560573994,1.0
Iran,630,2007,,1.0,0.0,,,0.0,630.0,9.0,630.0,9.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,106.37990470524048,4355.962602863014,0.173,11.534,91.611,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.445299195193221,-1.0020640125186968,1.3487877049316517,4.0
Iraq,645,2007,99.6294248203056,2.0,0.0,,,218506.0,,0.0,,0.0,645.0,5.0,645.0,5.0,4.0,2.0,4.0,106.37990470524048,2143.2118,0.436,7.035,64.923,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.9508976905663524,2.0471215954354283,0.8000902207610349,6.0
Kazakhstan,705,2007,66.01047253405606,23.0,0.0,,,13.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,106.37990470524048,1413.2783808219178,0.242,15.942,98.333,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.7689571360057315,0.6322362818280213,0.5157296463006179,1.0
Kuwait,690,2007,96.30296073146629,3.0,0.0,,,51219.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,106.37990470524048,2667.001565557732,0.323,66.989,97.889,1.0,98.46388572436801,96.63656476907276,79.8783712530819,4.204528426807624,1.9951959971137747,0.9601971962997061,1.0
Laos,812,2007,,2.0,,,,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,,0.09,3.116,95.429,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.136550128008502,0.0026611320130974594,,0.0
Libya,620,2007,96.6247227091457,6.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,1908.232876712329,0.073,18.846,93.111,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.9363006897845647,-1.0020640125186968,0.7181415947254396,0.0
Nigeria,475,2007,93.66630521697626,3.0,0.0,,,23.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,106.37990470524048,2205.199787671233,0.416,3.446,82.75,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.237214138105738,0.8427915363117606,0.8205337247691818,1.0
Oman,698,2007,89.05706720144735,3.0,0.0,,,38.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,710.3931506849315,0.158,28.836,96.667,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.3616246065423323,1.007364799154939,0.09963190491036213,0.0
Qatar,694,2007,90.65796150562495,4.0,0.0,,,12594.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,1262.7368453329675,0.041,88.739,98.667,1.0,98.46388572436801,96.63656476907276,79.8783712530819,4.485699477011903,1.920717186175276,0.4431963983587828,0.0
Russia,365,2007,61.46354257896493,53.0,0.0,,,72.0,365.0,5.0,365.0,5.0,365.0,1.0,365.0,1.0,1.0,,2.0,106.37990470524048,10057.140786589718,0.312,20.807,98.733,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.0352894685524445,1.1896519732143476,2.1165998745787142,1.0
Saudi Arabia,670,2007,90.17195023854902,6.0,0.0,,,547.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,106.37990470524048,10268.753060192308,0.019,29.684,99.091,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.390608180107887,1.6011167732591085,2.1375698095040088,2.0
Syria,652,2007,41.10716805864581,5.0,0.0,,,9.0,652.0,2.0,652.0,2.0,652.0,1.0,652.0,1.0,,3.0,0.0,106.37990470524048,404.00000000000006,0.147,5.684,88.636,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.7376552102348541,0.48395965944824365,-0.1975400878365088,3.0
Trinidad and Tobago,52,2007,66.07550167484459,2.0,1.0,,,5.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,155.16766027397264,0.758,30.489,98.5,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.417365962823739,0.23074012503401078,-0.6234866093647414,0.0
Turkmenistan,701,2007,,9.0,0.0,,,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,208.3452054794521,0.134,10.71,99.111,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.3711778844596574,0.3109571970130073,-0.5018769618970198,0.0
United Arab Emirates,696,2007,63.71976100751047,4.0,0.0,,,2480.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,3094.2950000000005,0.07,78.96,95.2,1.0,98.46388572436801,96.63656476907276,79.8783712530819,4.368941395125226,1.7893250806465435,1.073502801382204,0.0
Venezuela,101,2007,,3.0,0.0,,,17.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,106.37990470524048,3237.07061643836,0.442,13.005,91.231,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.565333898900615,0.7343216856944987,1.1086369813590187,2.0
Yemen People's Republic,680,2007,93.33205411797356,0.0,1.0,,,30.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,340.79640547945206,0.287,3.434,72.308,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.2337257624752838,0.9322959980922098,-0.2800601713896259,0.0
Algeria,615,2008,98.1397675706731,9.0,0.0,,,4.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,137.63912907419453,1950.9804455693989,0.329,11.814,88.714,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.4692852688850433,0.13134063675187377,0.7336138754568295,1.0
Angola,540,2008,97.69604133400406,8.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,137.63912907419453,1876.3228850133196,0.193,5.443,88.625,1.0,106.37990470524048,114.16097316793434,97.85538119333901,1.694330379452063,-1.0020640125186968,0.7064148512924987,0.0
Azerbaijan,373,2008,97.08278191010504,13.0,0.0,,,7.0,373.0,2.0,373.0,2.0,373.0,6.0,373.0,6.0,,1.0,0.0,137.63912907419453,896.195081967213,0.214,11.969,83.462,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.4823199738912334,0.37773247023791245,0.23316930185513396,1.0
Congo,484,2008,84.09612439725814,6.0,1.0,,,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,236.736,0.252,3.467,86.0,1.0,106.37990470524048,114.16097316793434,97.85538119333901,1.2432896667028863,-0.17539970459416257,-0.446611932969816,0.0
Gabon,481,2008,89.17210648458705,5.0,1.0,,,2.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,137.63912907419453,239.5736,0.356,11.274,86.714,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.422499189659383,-0.17539970459416257,-0.4413764907150868,1.0
Iran,630,2008,,1.0,0.0,,,1.0,630.0,9.0,630.0,9.0,,0.0,,0.0,3.0,1.0,2.0,137.63912907419453,4414.978141972677,0.168,11.651,91.611,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.455392013237804,-0.45168576733783894,1.360050170276916,4.0
Iraq,645,2008,99.75680965711842,3.0,0.0,,,136285.0,645.0,1.0,645.0,1.0,645.0,7.0,645.0,7.0,4.0,2.0,2.0,137.63912907419453,2428.0000000000005,0.436,7.581,64.923,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.0256451170741667,2.032451941482617,0.8905016137135953,6.0
Kazakhstan,705,2008,68.72213528788974,23.0,0.0,,,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,137.63912907419453,1483.4672295081969,0.242,16.768,98.333,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.8194723081386317,0.4346195033231767,0.5475030781792839,1.0
Kuwait,690,2008,96.4909871739516,3.0,0.0,,,58192.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,137.63912907419453,2791.1317759562853,0.324,65.803,97.889,1.0,106.37990470524048,114.16097316793434,97.85538119333901,4.186665429997123,2.000645593715112,0.9944900173858101,1.0
Laos,812,2008,,2.0,,,,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,,0.09,3.317,95.429,1.0,106.37990470524048,114.16097316793434,97.85538119333901,1.1990607599649155,0.0026611320130974594,,0.0
Libya,620,2008,96.73770769384144,7.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,1875.4699453551912,0.073,19.36,93.111,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.963209081848431,-1.0020640125186968,0.706099274365291,0.0
Nigeria,475,2008,91.7432857907592,3.0,0.0,,,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,137.63912907419453,2170.569213114754,0.421,3.605,82.75,1.0,106.37990470524048,114.16097316793434,97.85538119333901,1.2823217707369123,0.3109571970130073,0.8091687062940326,1.0
Oman,698,2008,86.37960759919842,3.0,0.0,,,52.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,756.75,0.158,30.256,96.75,1.0,106.37990470524048,114.16097316793434,97.85538119333901,3.4096945119161015,1.100504414006753,0.13528779619695902,0.0
Qatar,694,2008,92.09904322611484,4.0,0.0,,,7073.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,1432.3583333333336,0.041,91.469,98.5,1.0,106.37990470524048,114.16097316793434,97.85538119333901,4.5160001170623225,1.88065202513054,0.5244864156501704,0.0
Russia,365,2008,65.67840054226265,53.0,0.0,,,28.0,365.0,12.0,365.0,12.0,365.0,1.0,365.0,1.0,1.0,,1.0,137.63912907419453,9964.512396016227,0.305,21.815,98.8,1.0,106.37990470524048,114.16097316793434,97.85538119333901,3.082597806575573,0.9095798201511706,2.10731236794885,1.0
Saudi Arabia,670,2008,91.37148327450925,6.0,0.0,,,528.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,137.63912907419453,10664.794411923076,0.019,31.276,99.091,1.0,106.37990470524048,114.16097316793434,97.85538119333901,3.4428510302622675,1.5957102861931396,2.1759268934064018,2.0
Syria,652,2008,38.573549223299246,5.0,0.0,,,3.0,,0.0,,0.0,652.0,1.0,652.0,1.0,,3.0,0.0,137.63912907419453,406.0,0.147,5.753,88.636,1.0,106.37990470524048,114.16097316793434,97.85538119333901,1.7497214578811564,0.0026611320130974594,-0.1950979236170263,3.0
Trinidad and Tobago,52,2008,69.97046509470235,2.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,149.0316256830601,0.766,31.476,98.5,1.0,106.37990470524048,114.16097316793434,97.85538119333901,3.449225350672737,-1.0020640125186968,-0.6395188629518757,0.0
Turkmenistan,701,2008,,9.0,0.0,,,11.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,215.33879781420768,0.142,11.732,99.111,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.4623201511152044,0.5660156812723225,-0.4877449073453796,0.0
United Arab Emirates,696,2008,62.30490863458399,4.0,0.0,,,1632.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,3113.0940000000005,0.07,71.873,95.2,1.0,106.37990470524048,114.16097316793434,97.85538119333901,4.274900672643406,1.7448057188356427,1.0782001872316778,0.0
