StateNme,code,year,rent15,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Congo,484,2006,50.1208093428642,6.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,278.434,0.255,3.469,86.0,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.2438663679876125,-0.906575738573916,-0.2340735883846201,0.0
Equatorial Guinea,411,2006,52.3927895781938,2.0,1.0,,,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,98.46388572436801,364.2961726027397,0.182,32.142,95.818,1.0,85.06590387760976,81.75262406242,67.08008385963683,3.4701635861268785,,-0.11462723961645682,1.0
Gabon,481,2006,33.9084565801093,5.0,1.0,,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,98.46388572436801,241.9401,0.354,11.617,86.714,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.452469542531338,-0.37428156864506784,-0.2938113178133478,1.0
Iran,630,2006,31.5582038058527,1.0,0.0,,,0.0,630.0,2.0,630.0,2.0,630.0,1.0,630.0,1.0,3.0,1.0,2.0,98.46388572436801,4291.0080823013695,0.173,10.873,91.611,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.386282652015612,-0.906575738573916,1.3700958611379999,4.0
Iraq,645,2006,63.5551402676835,2.0,0.0,,,194752.0,645.0,1.0,645.0,1.0,645.0,1.0,645.0,1.0,4.0,2.0,4.0,98.46388572436801,1999.0,0.406,6.679,63.846,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.898968275743499,1.8838656062992456,0.8244978628707214,6.0
Kuwait,690,2006,51.0394540758358,3.0,0.0,,,54635.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,98.46388572436801,2739.520767123288,0.325,65.942,97.889,1.0,85.06590387760976,81.75262406242,67.08008385963683,4.1887755677872,1.8482954046906355,1.0388975058939962,1.0
Libya,620,2006,60.9295741290035,6.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,1872.1458904109595,0.073,18.026,93.111,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.891815160134218,-0.906575738573916,0.7816719680427233,0.0
Oman,698,2006,40.7520000982427,3.0,0.0,,,32.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,737.6501369863015,0.158,27.466,96.667,1.0,85.06590387760976,81.75262406242,67.08008385963683,3.31294887610809,0.9433270573844547,0.2336818215338986,0.0
Qatar,694,2006,34.1520126219521,4.0,0.0,,,18311.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,1237.817380910633,0.041,85.872,98.667,1.0,85.06590387760976,81.75262406242,67.08008385963683,4.452857815434473,1.8049468565734659,0.5247770433121814,0.0
Saudi Arabia,670,2006,49.6700972841917,6.0,0.0,,,554.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,98.46388572436801,10670.781699192308,0.019,28.618,99.091,1.0,85.06590387760976,81.75262406242,67.08008385963683,3.354035890484543,1.5202399713152532,2.147945480782786,2.0
Turkmenistan,701,2006,19.4762524278938,8.0,0.0,,,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,202.50958904109584,0.08,9.801,99.111,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.2824844212870428,0.34978817402262213,-0.36690474857952443,0.0
United Arab Emirates,696,2006,25.8820272214672,4.0,0.0,,,2106.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,3134.5119999999997,0.025,85.105,95.2,1.0,85.06590387760976,81.75262406242,67.08008385963683,4.443885788259936,1.6643194596974253,1.1350095546562744,0.0
Venezuela,101,2006,26.8186567625884,3.0,0.0,,,21.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,98.46388572436801,3339.685410958904,0.454,12.067,91.231,1.0,85.06590387760976,81.75262406242,67.08008385963683,2.490474454091464,0.8133962115056941,1.1812146003698247,2.0
Yemen People's Republic,680,2006,41.5225717250662,0.0,1.0,,,16.0,,0.0,,0.0,,0.0,,0.0,,,0.0,98.46388572436801,386.5861232876712,0.286,3.354,73.308,1.0,85.06590387760976,81.75262406242,67.08008385963683,1.210153663401017,0.7222808821994495,-0.0872929499318811,0.0
Algeria,615,2007,27.9267087662485,9.0,0.0,,,10.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,106.37990470524048,1992.273150684932,0.334,11.654,88.714,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.4556494687208823,0.551736519968323,0.8222814151476898,1.0
Angola,540,2007,45.3976036521592,8.0,0.0,,,7.0,,0.0,,0.0,,0.0,,0.0,,,1.0,106.37990470524048,1655.9906047916097,0.178,5.035,88.625,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.6164135261705257,0.41228863893663886,0.7031198783027344,0.0
Azerbaijan,373,2007,36.8683513686981,13.0,0.0,,,6.0,373.0,2.0,373.0,2.0,373.0,7.0,373.0,7.0,,1.0,0.0,106.37990470524048,857.2475068493151,0.217,10.419,83.462,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.3436310624300467,0.34978817402262213,0.31489523863117674,1.0
Bahrain,692,2007,18.9906048191926,4.0,0.0,,,4289.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,,0.225,29.736,94.0,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.392358432994951,1.7207839672805068,,0.0
Congo,484,2007,43.9536353057112,6.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,223.92850000000004,0.253,3.344,86.0,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.207167695222455,-0.906575738573916,-0.32594230717252265,0.0
Equatorial Guinea,411,2007,48.2167537217234,2.0,1.0,,,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,106.37990470524048,373.59771506849313,0.182,34.941,95.909,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.5536609247886246,,-0.10306525267253593,1.0
Gabon,481,2007,34.283912273453,5.0,1.0,,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,106.37990470524048,245.55580000000003,0.356,11.549,86.714,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.4465988531329503,-0.37428156864506784,-0.28758884865898526,1.0
Iran,630,2007,26.1252401169156,1.0,0.0,,,0.0,630.0,9.0,630.0,9.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,106.37990470524048,4355.962602863014,0.173,11.534,91.611,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.445299195193221,-0.906575738573916,1.3817405881165754,4.0
Iraq,645,2007,52.9273802567399,2.0,0.0,,,218506.0,,0.0,,0.0,645.0,5.0,645.0,5.0,4.0,2.0,4.0,106.37990470524048,2143.2118,0.436,7.035,64.923,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.9508976905663524,1.8864733729263095,0.870659366055842,6.0
Kuwait,690,2007,48.1550015709463,3.0,0.0,,,51219.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,106.37990470524048,2667.001565557732,0.323,66.989,97.889,1.0,98.46388572436801,96.63656476907276,79.8783712530819,4.204528426807624,1.8461063930624018,1.0200802286476938,1.0
Libya,620,2007,59.9292830144719,6.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,1908.232876712329,0.073,18.846,93.111,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.9363006897845647,-0.906575738573916,0.7940817268364868,0.0
Oman,698,2007,37.7986997972135,3.0,0.0,,,38.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,710.3931506849315,0.158,28.836,96.667,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.3616246065423323,0.9924835456813814,0.213736427949081,0.0
Qatar,694,2007,30.8003611618771,4.0,0.0,,,12594.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,1262.7368453329675,0.041,88.739,98.667,1.0,98.46388572436801,96.63656476907276,79.8783712530819,4.485699477011903,1.786574517614764,0.5366408772736102,0.0
Saudi Arabia,670,2007,47.4394429695294,6.0,0.0,,,547.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,106.37990470524048,10268.753060192308,0.019,29.684,99.091,1.0,98.46388572436801,96.63656476907276,79.8783712530819,3.390608180107887,1.518577418473333,2.1120241083857696,2.0
Turkmenistan,701,2007,20.0784433322394,9.0,0.0,,,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,208.3452054794521,0.134,10.71,99.111,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.3711778844596574,0.34978817402262213,-0.3554202258984408,0.0
United Arab Emirates,696,2007,23.7183455650517,4.0,0.0,,,2480.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,3094.2950000000005,0.07,78.96,95.2,1.0,98.46388572436801,96.63656476907276,79.8783712530819,4.368941395125226,1.6783667794250086,1.125675039361313,0.0
Venezuela,101,2007,21.6186473049421,3.0,0.0,,,17.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,106.37990470524048,3237.07061643836,0.442,13.005,91.231,1.0,98.46388572436801,96.63656476907276,79.8783712530819,2.565333898900615,0.7430847643623227,1.1583940170787754,2.0
Yemen People's Republic,680,2007,33.3550316048163,0.0,1.0,,,30.0,,0.0,,0.0,,0.0,,0.0,,,0.0,106.37990470524048,340.79640547945206,0.287,3.434,72.308,1.0,98.46388572436801,96.63656476907276,79.8783712530819,1.2337257624752838,0.9242956489774293,-0.14490662129212617,0.0
Algeria,615,2008,29.1086401323721,9.0,0.0,,,4.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,137.63912907419453,1950.9804455693989,0.329,11.814,88.714,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.4692852688850433,0.18088952585364163,0.808545174539568,1.0
Angola,540,2008,52.1013581243545,8.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,137.63912907419453,1876.3228850133196,0.193,5.443,88.625,1.0,106.37990470524048,114.16097316793434,97.85538119333901,1.694330379452063,-0.906575738573916,0.7831179579746871,0.0
Azerbaijan,373,2008,39.5007730331452,13.0,0.0,,,7.0,373.0,2.0,373.0,2.0,373.0,6.0,373.0,6.0,,1.0,0.0,137.63912907419453,896.195081967213,0.214,11.969,83.462,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.4823199738912334,0.41228863893663886,0.33941339656914665,1.0
Bahrain,692,2008,21.6815768768211,4.0,0.0,,,4569.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,,0.225,30.189,94.0,1.0,106.37990470524048,114.16097316793434,97.85538119333901,3.4074776196193057,1.7252529065870472,,0.0
Congo,484,2008,48.8603735696485,6.0,1.0,,,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,236.736,0.252,3.467,86.0,1.0,106.37990470524048,114.16097316793434,97.85538119333901,1.2432896667028863,-0.10996331867376945,-0.30289666090396555,0.0
Equatorial Guinea,411,2008,43.6095454927149,2.0,1.0,,,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,137.63912907419453,369.1146256830601,0.182,38.393,96.091,1.0,106.37990470524048,114.16097316793434,97.85538119333901,3.647875151309869,,-0.10860924067875877,1.0
Gabon,481,2008,37.187729257242,5.0,1.0,,,2.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,137.63912907419453,239.5736,0.356,11.274,86.714,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.422499189659383,-0.10996331867376945,-0.2979235678453647,1.0
Iran,630,2008,30.5659738980313,1.0,0.0,,,1.0,630.0,9.0,630.0,9.0,,0.0,,0.0,3.0,1.0,2.0,137.63912907419453,4414.978141972677,0.168,11.651,91.611,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.455392013237804,-0.37428156864506784,1.392202654588373,4.0
Iraq,645,2008,55.3793146361864,3.0,0.0,,,136285.0,645.0,1.0,645.0,1.0,645.0,7.0,645.0,7.0,4.0,2.0,2.0,137.63912907419453,2428.0000000000005,0.436,7.581,64.923,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.0256451170741667,1.8751874938404078,0.9550671245107738,6.0
Kuwait,690,2008,52.8912935555667,3.0,0.0,,,58192.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,137.63912907419453,2791.1317759562853,0.324,65.803,97.889,1.0,106.37990470524048,114.16097316793434,97.85538119333901,4.186665429997123,1.8503938298479559,1.0520520406276315,1.0
Libya,620,2008,64.8164362995569,7.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,1875.4699453551912,0.073,19.36,93.111,1.0,106.37990470524048,114.16097316793434,97.85538119333901,2.963209081848431,-0.906575738573916,0.7828228937660022,0.0
Oman,698,2008,37.9131008037865,3.0,0.0,,,52.0,,0.0,,0.0,,0.0,,0.0,,,0.0,137.63912907419453,756.75,0.158,30.256,96.75,1.0,106.37990470524048,114.16097316793434,97.85538119333901,3.4096945119161015,1.076645647246092,0.2473154760691329,0.0
